Date,Open,High,Low,Close,Adj Close,Volume
2016-09-06,10.530000,10.530000,10.250000,10.410000,10.410000,171374
2016-09-07,10.410000,10.470000,10.100000,10.280000,10.280000,409348
2016-09-08,10.280000,10.460000,9.976000,10.070000,10.070000,364765
2016-09-09,10.070000,10.400000,10.070000,10.360000,10.360000,290436
2016-09-10,10.360000,10.740000,10.250000,10.680000,10.680000,384687
2016-09-11,10.680000,10.880000,10.250000,10.390000,10.390000,320693
2016-09-12,10.390000,10.650000,10.310000,10.570000,10.570000,233612
2016-09-13,10.570000,10.770000,10.550000,10.680000,10.680000,361067
2016-09-14,10.680000,10.780000,10.580000,10.620000,10.620000,422377
2016-09-15,10.620000,10.780000,10.600000,10.630000,10.630000,398791
2016-09-16,10.630000,11.450000,10.610000,11.250000,11.250000,1006869
2016-09-17,11.250000,11.450000,11.150000,11.410000,11.410000,379922
2016-09-18,11.410000,11.650000,10.770000,10.770000,10.770000,1354647
2016-09-19,10.770000,11.610000,10.750000,11.500000,11.500000,639929
2016-09-20,11.500000,12.850000,11.500000,12.810000,12.810000,1639394
2016-09-21,12.810000,12.920000,11.750000,12.250000,12.250000,1400623
2016-09-22,12.250000,12.350000,11.000000,11.660000,11.660000,1626017
2016-09-23,11.660000,12.060000,11.650000,11.900000,11.900000,436324
2016-09-24,11.900000,11.960000,11.300000,11.520000,11.520000,404837
2016-09-25,11.520000,11.670000,11.420000,11.620000,11.620000,167570
2016-09-26,11.620000,11.720000,11.310000,11.430000,11.430000,431477
2016-09-27,11.430000,11.890000,11.410000,11.710000,11.710000,563391
2016-09-28,11.710000,12.110000,11.680000,11.870000,11.870000,513834
2016-09-29,11.870000,12.290000,11.700000,11.730000,11.730000,645119
2016-09-30,11.730000,11.970000,11.650000,11.880000,11.880000,270587
2016-10-01,11.880000,11.950000,11.700000,11.830000,11.830000,305590
2016-10-02,11.830000,11.930000,11.760000,11.780000,11.780000,99238
2016-10-03,11.780000,12.040000,11.760000,11.990000,11.990000,389323
2016-10-04,11.990000,12.100000,11.820000,11.920000,11.920000,608523
2016-10-05,11.920000,11.940000,11.720000,11.770000,11.770000,492451
2016-10-06,11.770000,11.800000,11.360000,11.600000,11.600000,791787
2016-10-07,11.600000,11.720000,11.320000,11.410000,11.410000,334478
2016-10-08,11.410000,11.430000,10.720000,10.930000,10.930000,705387
2016-10-09,10.930000,11.200000,10.650000,10.840000,10.840000,411090
2016-10-10,10.840000,10.840000,10.400000,10.540000,10.540000,470585
2016-10-11,10.540000,11.100000,10.540000,10.680000,10.680000,803620
2016-10-12,10.680000,10.940000,10.610000,10.670000,10.670000,468378
2016-10-13,10.670000,11.010000,10.650000,10.910000,10.910000,488478
2016-10-14,10.910000,10.980000,10.750000,10.840000,10.840000,241484
2016-10-15,10.840000,10.940000,10.740000,10.890000,10.890000,188452
2016-10-16,10.890000,10.970000,10.790000,10.860000,10.860000,160441
2016-10-17,10.860000,10.980000,10.770000,10.900000,10.900000,246057
2016-10-18,10.900000,11.780000,10.900000,11.450000,11.450000,1069120
2016-10-19,11.450000,11.500000,10.900000,10.980000,10.980000,851734
2016-10-20,10.980000,11.330000,10.980000,11.060000,11.060000,271462
2016-10-21,11.060000,11.220000,11.050000,11.190000,11.190000,155650
2016-10-22,11.190000,11.190000,11.040000,11.080000,11.080000,196179
2016-10-23,11.080000,11.120000,10.920000,11.040000,11.040000,191587
2016-10-24,11.040000,11.100000,10.960000,10.980000,10.980000,220586
2016-10-25,10.980000,11.000000,10.210000,10.420000,10.420000,1143290
2016-10-26,10.420000,10.790000,10.420000,10.550000,10.550000,313520
2016-10-27,10.550000,10.670000,10.320000,10.510000,10.510000,335951
2016-10-28,10.510000,10.640000,9.950000,10.100000,10.100000,720059
2016-10-29,10.100000,10.140000,7.801000,9.312000,9.312000,1411111
2016-10-30,9.312000,10.300000,9.160000,10.120000,10.120000,555963
2016-10-31,10.120000,10.300000,9.881000,9.899000,9.899000,588772
2016-11-01,9.899000,10.090000,9.321000,9.719000,9.719000,1084055
2016-11-02,9.719000,10.100000,9.650000,9.770000,9.770000,548997
2016-11-03,9.770000,10.080000,9.660000,9.759000,9.759000,519892
2016-11-04,9.759000,10.000000,9.700000,10.000000,10.000000,384030
2016-11-05,10.000000,10.000000,9.817000,9.915000,9.915000,72181
2016-11-06,9.915000,9.987000,9.760000,9.790000,9.790000,115242
2016-11-07,9.790000,9.888000,9.700000,9.771000,9.771000,126648
2016-11-08,9.771000,9.875000,9.700000,9.858000,9.858000,264511
2016-11-09,9.858000,9.864000,9.150000,9.802000,9.802000,919932
2016-11-10,9.802000,9.803000,9.612000,9.620000,9.620000,199472
2016-11-11,9.620000,9.730000,9.420000,9.507000,9.507000,267471
2016-11-12,9.507000,9.518000,8.931000,9.150000,9.150000,555417
2016-11-13,9.150000,9.540000,8.889000,9.301000,9.301000,407055
2016-11-14,9.301000,9.390000,9.210000,9.261000,9.261000,183250
2016-11-15,9.261000,9.640000,9.123000,9.450000,9.450000,411810
2016-11-16,9.450000,9.669000,9.273000,9.369000,9.369000,416946
2016-11-17,9.369000,9.503000,9.213000,9.300000,9.300000,313292
2016-11-18,9.300000,9.310000,8.874000,8.882000,8.882000,457884
2016-11-19,8.882000,9.198000,8.878000,9.085000,9.085000,103243
2016-11-20,9.085000,9.159000,8.910000,9.001000,9.001000,231608
2016-11-21,9.001000,9.078000,8.950000,9.041000,9.041000,186462
2016-11-22,9.041000,9.638000,8.881000,9.163000,9.163000,790098
2016-11-23,9.163000,9.400000,9.160000,9.248000,9.248000,382858
2016-11-24,9.248000,9.294000,8.208000,8.698000,8.698000,1318531
2016-11-25,8.698000,9.197000,8.461000,8.892000,8.892000,436646
2016-11-26,8.892000,8.999000,8.741000,8.801000,8.801000,209030
2016-11-27,8.801000,8.840000,8.218000,8.492000,8.492000,449444
2016-11-28,8.492000,8.516000,8.194000,8.220000,8.220000,310057
2016-11-29,8.220000,8.269000,7.288000,7.680000,7.680000,1178023
2016-11-30,7.680000,8.262000,7.634000,8.162000,8.162000,649639
2016-12-01,8.162000,8.395000,7.814000,7.846000,7.846000,397973
2016-12-02,7.846000,7.941000,6.949000,7.232000,7.232000,825797
2016-12-03,7.232000,7.700000,7.172000,7.471000,7.471000,324476
2016-12-04,7.471000,7.490000,7.000000,7.190000,7.190000,344668
2016-12-05,7.190000,7.221000,6.132000,6.242000,6.242000,1073041
2016-12-06,6.242000,7.480000,5.581000,7.360000,7.360000,2645886
2016-12-07,7.360000,8.090000,6.792000,7.830000,7.830000,1101296
2016-12-08,7.830000,8.340000,7.723000,7.818000,7.818000,992936
2016-12-09,7.818000,8.240000,7.580000,8.099000,8.099000,589387
2016-12-10,8.099000,8.105000,7.597000,7.700000,7.700000,304948
2016-12-11,7.700000,7.888000,7.634000,7.799000,7.799000,209119
2016-12-12,7.799000,8.120000,7.713000,8.010000,8.010000,313771
2016-12-13,8.010000,8.060000,7.851000,7.920000,7.920000,249586
2016-12-14,7.920000,8.048000,7.790000,7.847000,7.847000,214119
2016-12-15,7.847000,7.849000,7.400000,7.452000,7.452000,503241
2016-12-16,7.452000,7.648000,7.450000,7.555000,7.555000,127269
2016-12-17,7.555000,7.556000,7.209000,7.400000,7.400000,228571
2016-12-18,7.400000,7.639000,7.361000,7.579000,7.579000,176327
2016-12-19,7.579000,7.580000,7.300000,7.345000,7.345000,317059
2016-12-20,7.345000,7.509000,7.291000,7.359000,7.359000,322675
2016-12-21,7.359000,7.738000,7.360000,7.570000,7.570000,349793
2016-12-22,7.570000,7.586000,7.140000,7.365000,7.365000,587793
2016-12-23,7.365000,7.365000,6.830000,6.909000,6.909000,610126
2016-12-24,6.909000,7.088000,6.839000,6.935000,6.935000,235172
2016-12-25,6.935000,7.080000,6.860000,6.880000,6.880000,354296
2016-12-26,6.880000,6.999000,6.718000,6.939000,6.939000,174009
2016-12-27,6.939000,7.020000,6.760000,6.840000,6.840000,353880
2016-12-28,6.840000,7.468000,6.731000,7.240000,7.240000,641975
2016-12-29,7.240000,8.179000,7.199000,7.884000,7.884000,1094407
2016-12-30,7.884000,8.116000,7.699000,7.769000,7.769000,385359
2016-12-31,7.769000,7.797000,7.559000,7.615000,7.615000,129754
2017-01-01,7.615000,8.138000,7.617000,7.749000,7.749000,265232
2017-01-02,7.749000,8.073000,7.636000,7.984000,7.984000,469252
2017-01-03,7.984000,9.597000,7.869000,9.249000,9.249000,1809736
2017-01-04,9.249000,10.390000,9.049000,10.320000,10.320000,2545041
2017-01-05,10.320000,10.950000,8.821000,9.642000,9.642000,4065037
2017-01-06,9.642000,9.879000,9.096000,9.650000,9.650000,1227926
2017-01-07,9.650000,9.681000,9.123000,9.269000,9.269000,1004755
2017-01-08,9.269000,9.927000,9.252000,9.807000,9.807000,626483
2017-01-09,9.807000,10.400000,9.570000,9.850000,9.850000,1337476
2017-01-10,9.850000,10.180000,9.729000,10.110000,10.110000,525460
2017-01-11,10.110000,10.140000,9.150000,9.373000,9.373000,1363967
2017-01-12,9.373000,9.592000,8.643000,9.314000,9.314000,1001223
2017-01-13,9.314000,9.314000,8.929000,9.200000,9.200000,570997
2017-01-14,9.200000,9.350000,9.025000,9.131000,9.131000,232176
2017-01-15,9.131000,9.391000,9.131000,9.251000,9.251000,105435
2017-01-16,9.251000,9.269000,9.042000,9.140000,9.140000,313610
2017-01-17,9.140000,9.999000,9.101000,9.623000,9.623000,807684
2017-01-18,9.623000,9.851000,9.297000,9.585000,9.585000,471046
2017-01-19,9.585000,9.849000,9.533000,9.728000,9.728000,417697
2017-01-20,9.728000,10.150000,9.729000,9.927000,9.927000,675730
2017-01-21,9.927000,10.300000,9.893000,10.230000,10.230000,477636
2017-01-22,10.230000,10.270000,9.855000,10.040000,10.040000,411908
2017-01-23,10.040000,10.180000,9.921000,10.040000,10.040000,316024
2017-01-24,10.040000,10.100000,9.853000,9.854000,9.854000,386143
2017-01-25,9.854000,9.956000,9.733000,9.819000,9.819000,283549
2017-01-26,9.819000,9.996000,9.749000,9.916000,9.916000,422485
2017-01-27,9.916000,9.951000,9.752000,9.833000,9.833000,326942
2017-01-28,9.833000,9.876000,9.789000,9.875000,9.875000,154541
2017-01-29,9.875000,9.877000,9.717000,9.797000,9.797000,175238
2017-01-30,9.797000,10.040000,9.721000,9.851000,9.851000,467448
2017-01-31,9.851000,10.010000,9.800000,9.911000,9.911000,490122
2017-02-01,9.911000,10.100000,9.801000,9.985000,9.985000,505480
2017-02-02,9.985000,10.090000,9.840000,10.080000,10.080000,471545
2017-02-03,10.080000,10.200000,9.841000,10.200000,10.200000,469265
2017-02-04,10.200000,10.570000,10.140000,10.510000,10.510000,872344
2017-02-05,10.510000,10.560000,10.370000,10.400000,10.400000,202345
2017-02-06,10.400000,10.600000,10.400000,10.550000,10.550000,353118
2017-02-07,10.550000,10.800000,10.500000,10.700000,10.700000,643298
2017-02-08,10.700000,10.790000,10.400000,10.620000,10.620000,592881
2017-02-09,10.620000,10.740000,9.871000,10.210000,10.210000,1477110
2017-02-10,10.210000,10.790000,10.120000,10.680000,10.680000,908497
2017-02-11,10.680000,10.800000,10.590000,10.690000,10.690000,405917
2017-02-12,10.690000,10.770000,10.610000,10.770000,10.770000,308572
2017-02-13,10.770000,10.770000,10.540000,10.720000,10.720000,402642
2017-02-14,10.720000,12.800000,10.670000,12.290000,12.290000,3182861
2017-02-15,12.290000,12.470000,11.900000,12.270000,12.270000,984194
2017-02-16,12.270000,12.270000,11.910000,12.180000,12.180000,884414
2017-02-17,12.180000,12.180000,11.900000,11.980000,11.980000,618163
2017-02-18,11.980000,12.100000,11.900000,12.080000,12.080000,271403
2017-02-19,12.080000,12.160000,11.980000,12.060000,12.060000,207068
2017-02-20,12.060000,12.220000,11.650000,11.650000,11.650000,637876
2017-02-21,11.650000,12.160000,11.420000,11.920000,11.920000,1080425
2017-02-22,11.920000,12.200000,11.870000,11.950000,11.950000,511772
2017-02-23,11.950000,12.550000,11.950000,12.390000,12.390000,879470
2017-02-24,12.390000,12.600000,12.140000,12.400000,12.400000,953190
2017-02-25,12.400000,13.120000,12.270000,12.820000,12.820000,994426
2017-02-26,12.820000,13.850000,12.640000,13.770000,13.770000,1070554
2017-02-27,13.770000,14.880000,13.500000,14.620000,14.620000,2107432
2017-02-28,14.620000,14.990000,14.150000,14.810000,14.810000,3271990
2017-03-01,14.810000,16.280001,14.640000,16.280001,16.280001,2581719
2017-03-02,16.280001,18.290001,15.500000,17.969999,17.969999,6791767
2017-03-03,17.969999,19.620001,16.200001,18.200001,18.200001,9067651
2017-03-04,18.200001,18.799999,17.330000,17.330000,17.330000,1917104
2017-03-05,17.330000,18.200001,17.049999,17.950001,17.950001,1867837
2017-03-06,17.950001,18.990000,17.799999,18.500000,18.500000,2815638
2017-03-07,18.500000,18.540001,17.500000,17.870001,17.870001,2904521
2017-03-08,17.870001,17.900000,15.300000,15.300000,15.300000,3947945
2017-03-09,15.300000,16.900000,15.150000,16.709999,16.709999,2841462
2017-03-10,16.709999,18.450001,16.150000,18.030001,18.030001,5733806
2017-03-11,18.030001,20.250000,17.400000,20.000000,20.000000,5379133
2017-03-12,20.000000,21.770000,19.860001,21.750000,21.750000,4213163
2017-03-13,21.750000,28.500000,20.549999,26.360001,26.360001,17254874
2017-03-14,26.360001,28.000000,24.459999,26.709999,26.709999,7239311
2017-03-15,26.709999,32.509998,26.280001,32.509998,32.509998,10909908
2017-03-16,32.509998,42.959999,30.799999,41.000000,41.000000,23016032
2017-03-17,41.000000,47.009998,31.510000,41.450001,41.450001,29620597
2017-03-18,41.450001,42.169998,28.010000,31.000000,31.000000,17854415
2017-03-19,31.000000,41.990002,30.100000,39.619999,39.619999,15570138
2017-03-20,39.619999,41.810001,37.160000,38.709999,38.709999,11107595
2017-03-21,38.709999,40.259998,38.189999,39.110001,39.110001,5884550
2017-03-22,39.110001,39.619999,35.130001,37.810001,37.810001,7857570
2017-03-23,37.810001,40.970001,37.029999,39.860001,39.860001,5836657
2017-03-24,39.860001,48.860001,39.290001,48.130001,48.130001,16095030
2017-03-25,48.130001,48.410000,43.910000,46.099998,46.099998,10536069
2017-03-26,46.099998,47.029999,44.389999,46.009998,46.009998,4991637
2017-03-27,46.009998,47.110001,44.000000,44.700001,44.700001,5586021
2017-03-28,44.700001,46.349998,44.090000,46.139999,46.139999,6449000
2017-03-29,46.139999,49.490002,45.810001,48.750000,48.750000,8843053
2017-03-30,48.750000,49.290001,47.500000,48.099998,48.099998,5136644
2017-03-31,48.099998,48.889999,44.000000,46.410000,46.410000,8735664
2017-04-01,46.410000,48.259998,45.000000,47.139999,47.139999,3646477
2017-04-02,47.139999,47.750000,44.349998,45.040001,45.040001,5929318
2017-04-03,45.040001,45.180000,40.340000,41.290001,41.290001,8771670
2017-04-04,41.290001,42.980000,38.400002,41.380001,41.380001,8840762
2017-04-05,41.380001,44.259998,41.250000,42.230000,42.230000,4589114
2017-04-06,42.230000,43.000000,38.709999,41.020000,41.020000,5309763
2017-04-07,41.020000,42.000000,39.349998,39.660000,39.660000,2436098
2017-04-08,39.660000,42.900002,39.660000,41.689999,41.689999,3758318
2017-04-09,41.689999,41.950001,40.500000,40.950001,40.950001,1782452
2017-04-10,40.950001,41.880001,40.250000,41.169998,41.169998,1922523
2017-04-11,41.169998,41.900002,40.990002,41.099998,41.099998,1339495
2017-04-12,41.099998,44.500000,40.799999,43.400002,43.400002,3659186
2017-04-13,43.400002,47.810001,43.320000,46.860001,46.860001,6727760
2017-04-14,46.860001,46.860001,43.299999,44.580002,44.580002,3216738
2017-04-15,44.580002,46.340000,43.959999,45.590000,45.590000,2072809
2017-04-16,45.590000,45.689999,44.849998,45.419998,45.419998,861479
2017-04-17,45.419998,45.509998,44.230000,44.669998,44.669998,1618146
2017-04-18,44.669998,47.090000,44.580002,46.549999,46.549999,3360565
2017-04-19,46.549999,46.860001,43.990002,44.700001,44.700001,3584741
2017-04-20,44.700001,46.099998,44.500000,45.900002,45.900002,2999997
2017-04-21,45.900002,46.000000,44.650002,44.919998,44.919998,1669635
2017-04-22,44.919998,45.259998,44.549999,44.910000,44.910000,1640751
2017-04-23,44.910000,45.389999,44.349998,44.639999,44.639999,2273367
2017-04-24,44.639999,46.299999,44.639999,46.029999,46.029999,3215976
2017-04-25,46.029999,46.299999,45.599998,45.840000,45.840000,2404760
2017-04-26,45.840000,49.500000,45.750000,48.330002,48.330002,6521715
2017-04-27,48.330002,57.490002,47.650002,57.200001,57.200001,13238172
2017-04-28,57.200001,65.889999,56.689999,64.599998,64.599998,17058283
2017-04-29,64.599998,65.870003,60.500000,62.389999,62.389999,7867405
2017-04-30,62.389999,71.680000,62.180000,71.000000,71.000000,11096207
2017-05-01,71.000000,73.660004,61.259998,66.660004,66.660004,17973954
2017-05-02,66.660004,71.000000,66.529999,69.400002,69.400002,8772193
2017-05-03,69.400002,73.489998,68.010002,73.190002,73.190002,7928639
2017-05-04,73.190002,85.769997,72.379997,84.699997,84.699997,22634720
2017-05-05,84.699997,87.959999,78.970001,81.290001,81.290001,20535082
2017-05-06,81.290001,85.410004,80.010002,84.989998,84.989998,6213210
2017-05-07,84.989998,86.480003,71.160004,82.489998,82.489998,10802336
2017-05-08,82.489998,83.000000,76.730003,78.779999,78.779999,12406357
2017-05-09,78.779999,80.279999,67.260002,79.419998,79.419998,19686791
2017-05-10,79.419998,83.000000,76.830002,80.379997,80.379997,8033962
2017-05-11,80.379997,82.940002,78.989998,81.320000,81.320000,5397759
2017-05-12,81.320000,83.160004,77.000000,78.230003,78.230003,7921716
2017-05-13,78.230003,81.099998,76.000000,80.739998,80.739998,4235670
2017-05-14,80.739998,82.260002,79.989998,81.290001,81.290001,3511022
2017-05-15,81.290001,86.000000,81.129997,83.589996,83.589996,9048215
2017-05-16,83.589996,84.230003,79.070000,79.720001,79.720001,6669184
2017-05-17,79.720001,80.519997,75.660004,78.790001,78.790001,7088533
2017-05-18,78.790001,86.589996,78.779999,86.129997,86.129997,14011291
2017-05-19,86.129997,115.389999,84.589996,110.839996,110.839996,33548853
2017-05-20,110.839996,114.500000,106.989998,108.180000,108.180000,12712097
2017-05-21,108.180000,131.740005,107.489998,130.309998,130.309998,25010374
2017-05-22,130.309998,157.869995,120.129997,137.220001,137.220001,57729676
2017-05-23,137.220001,156.529999,129.149994,148.880005,148.880005,23486999
2017-05-24,148.880005,386.529999,95.599998,163.240005,163.240005,42129687
2017-05-25,163.240005,182.600006,139.729996,147.639999,147.639999,44132760
2017-05-26,147.639999,171.020004,129.699997,141.440002,141.440002,35563217
2017-05-27,141.440002,148.940002,101.040001,135.910004,135.910004,64391073
2017-05-28,136.000000,160.199997,135.919998,149.199997,149.199997,31965853
2017-05-29,149.199997,177.490005,143.809998,174.990005,174.990005,41785602
2017-05-30,174.990005,204.979996,166.020004,200.000000,200.000000,71220738
2017-05-31,200.000000,211.940002,188.429993,202.520004,202.520004,56149083
2017-06-01,202.520004,208.169998,186.009995,194.050003,194.050003,37543970
2017-06-02,194.050003,203.000000,193.570007,198.179993,198.179993,20281689
2017-06-03,198.179993,200.750000,195.429993,199.160004,199.160004,12047411
2017-06-04,199.160004,223.839996,197.929993,218.729996,218.729996,34981101
2017-06-05,218.729996,221.820007,214.619995,219.960007,219.960007,16628818
2017-06-06,219.960007,237.770004,216.449997,234.169998,234.169998,45814814
2017-06-07,234.169998,236.000000,222.449997,228.339996,228.339996,23545504
2017-06-08,228.339996,233.830002,223.690002,231.940002,231.940002,18721224
2017-06-09,231.940002,252.600006,231.520004,250.960007,250.960007,27210456
2017-06-10,250.960007,296.730011,250.910004,291.209991,291.209991,53734785
2017-06-11,291.209991,313.140015,275.309998,298.320007,298.320007,48606675
2017-06-12,298.320007,352.589996,276.600006,343.390015,343.390015,107762821
2017-06-13,343.390015,350.100006,318.049988,342.959991,342.959991,57655818
2017-06-14,342.959991,347.489990,291.019989,309.519989,309.519989,69340429
2017-06-15,309.519989,314.839996,248.990005,308.529999,308.529999,120535917
2017-06-16,308.529999,324.369995,286.000000,316.459991,316.459991,47045982
2017-06-17,316.459991,328.720001,305.190002,328.059998,328.059998,25935246
2017-06-18,328.059998,338.250000,304.089996,310.929993,310.929993,34116948
2017-06-19,310.929993,320.869995,307.440002,315.899994,315.899994,29034372
2017-06-20,315.899994,328.820007,296.950012,313.119995,313.119995,48619496
2017-06-21,313.119995,317.239990,258.359985,288.559998,288.559998,69540704
2017-06-22,288.559998,295.220001,276.359985,285.489990,285.489990,36073146
2017-06-23,285.489990,297.929993,283.040009,291.390015,291.390015,22226830
2017-06-24,291.390015,294.899994,264.910004,271.119995,271.119995,26679121
2017-06-25,271.119995,277.390015,223.610001,246.350006,246.350006,53735349
2017-06-26,246.350006,257.250000,180.660004,224.220001,224.220001,108538541
2017-06-27,224.220001,248.289993,187.139999,248.289993,248.289993,90185820
2017-06-28,248.289993,283.970001,227.199997,278.170013,278.170013,77797101
2017-06-29,278.170013,282.959991,250.330002,256.049988,256.049988,48014678
2017-06-30,256.049988,268.049988,233.639999,244.529999,244.529999,43302349
2017-07-01,244.529999,247.080002,219.910004,227.960007,227.960007,35930089
2017-07-02,227.960007,258.350006,221.110001,249.550003,249.550003,42557717
2017-07-03,249.550003,250.960007,237.710007,243.789993,243.789993,24103652
2017-07-04,243.789993,251.789993,234.929993,237.070007,237.070007,29104545
2017-07-05,237.070007,241.880005,225.050003,233.990005,233.990005,25419630
2017-07-06,233.990005,242.250000,229.289993,233.570007,233.570007,17927003
2017-07-07,233.570007,234.380005,207.720001,212.580002,212.580002,29558965
2017-07-08,212.580002,218.649994,203.880005,216.100006,216.100006,23216488
2017-07-09,216.100006,220.940002,208.660004,209.500000,209.500000,10294590
2017-07-10,209.500000,211.639999,168.360001,181.610001,181.610001,47193806
2017-07-11,181.610001,190.809998,151.309998,166.729996,166.729996,64449978
2017-07-12,166.729996,199.919998,160.029999,196.240005,196.240005,42619358
2017-07-13,196.240005,197.929993,170.210007,180.300003,180.300003,33992380
2017-07-14,180.300003,181.729996,161.199997,172.539993,172.539993,31697858
2017-07-15,172.539993,173.929993,147.940002,147.940002,147.940002,34848657
2017-07-16,147.940002,149.500000,117.410004,135.910004,135.910004,72471442
2017-07-17,135.910004,165.770004,134.850006,165.259995,165.259995,59834936
2017-07-18,165.259995,228.360001,155.039993,197.679993,197.679993,86511062
2017-07-19,197.679993,215.580002,164.169998,168.020004,168.020004,73006299
2017-07-20,168.020004,204.559998,168.020004,196.410004,196.410004,50617637
2017-07-21,196.410004,204.220001,181.360001,186.850006,186.850006,29767294
2017-07-22,186.850006,201.630005,185.270004,197.949997,197.949997,16669461
2017-07-23,197.949997,200.000000,188.690002,196.440002,196.440002,16474312
2017-07-24,196.440002,197.839996,192.210007,193.979996,193.979996,15166276
2017-07-25,193.979996,194.740005,168.610001,176.850006,176.850006,36114371
2017-07-26,176.850006,180.750000,167.089996,175.000000,175.000000,20880069
2017-07-27,175.000000,177.570007,171.070007,175.179993,175.179993,17647516
2017-07-28,175.179993,175.619995,163.029999,163.479996,163.479996,17659822
2017-07-29,163.479996,179.289993,153.080002,177.050003,177.050003,25723673
2017-07-30,177.050003,179.300003,167.710007,168.779999,168.779999,11309499
2017-07-31,168.779999,173.889999,163.020004,173.309998,173.309998,14881435
2017-08-01,173.309998,197.149994,173.199997,192.899994,192.899994,34000792
2017-08-02,192.899994,195.330002,182.570007,184.000000,184.000000,19651227
2017-08-03,184.000000,193.279999,183.690002,191.250000,191.250000,14278771
2017-08-04,191.250000,192.750000,186.229996,187.100006,187.100006,10659653
2017-08-05,187.100006,215.679993,186.419998,214.100006,214.100006,34021500
2017-08-06,214.100006,232.199997,212.050003,224.800003,224.800003,28628180
2017-08-07,224.800003,231.990005,219.660004,228.770004,228.770004,25785293
2017-08-08,228.770004,255.729996,225.899994,252.130005,252.130005,36039924
2017-08-09,252.130005,269.679993,240.759995,252.380005,252.380005,51949195
2017-08-10,252.380005,267.269989,248.910004,253.250000,253.250000,28646761
2017-08-11,253.250000,264.630005,252.220001,264.059998,264.059998,21366825
2017-08-12,264.059998,269.880005,256.059998,262.390015,262.390015,26395445
2017-08-13,262.390015,262.910004,242.710007,252.179993,252.179993,26314893
2017-08-14,252.179993,261.079987,250.869995,255.000000,255.000000,13485285
2017-08-15,255.000000,255.770004,227.490005,244.169998,244.169998,23870006
2017-08-16,244.169998,261.059998,239.509995,257.559998,257.559998,20127766
2017-08-17,257.559998,266.160004,254.149994,256.149994,256.149994,20106875
2017-08-18,256.149994,263.200012,245.000000,250.830002,250.830002,19217077
2017-08-19,250.830002,254.470001,241.029999,248.830002,248.830002,12791337
2017-08-20,248.830002,254.500000,245.619995,254.470001,254.470001,11245752
2017-08-21,254.470001,292.829987,252.570007,272.100006,272.100006,50834261
2017-08-22,272.100006,281.029999,250.229996,268.070007,268.070007,34323932
2017-08-23,268.070007,278.220001,266.920013,271.929993,271.929993,17570609
2017-08-24,271.929993,278.649994,269.619995,277.179993,277.179993,14147408
2017-08-25,277.179993,287.429993,275.690002,278.170013,278.170013,22155753
2017-08-26,278.170013,282.179993,273.760010,279.190002,279.190002,17523941
2017-08-27,279.190002,290.450012,278.980011,290.450012,290.450012,17853810
2017-08-28,290.450012,292.890015,280.609985,290.350006,290.350006,22025944
2017-08-29,290.350006,310.940002,289.980011,309.510010,309.510010,35511231
2017-08-30,309.510010,324.750000,305.750000,321.329987,321.329987,39432805
2017-08-31,321.329987,329.299988,317.779999,326.859985,326.859985,26312921
2017-09-01,326.859985,332.540009,326.140015,328.279999,328.279999,27374332
2017-09-02,328.279999,329.369995,275.299988,295.619995,295.619995,52759551
2017-09-03,295.619995,314.290009,284.350006,299.410004,299.410004,26584232
2017-09-04,299.410004,299.480011,236.490005,259.089996,259.089996,65924688
2017-09-05,259.089996,283.929993,239.539993,272.459991,272.459991,38332516
2017-09-06,272.459991,291.420013,272.049988,286.690002,286.690002,29679759
2017-09-07,286.690002,287.079987,272.970001,280.769989,280.769989,21286236
2017-09-08,280.769989,282.730011,249.649994,259.470001,259.470001,31542452
2017-09-09,259.470001,262.459991,245.250000,254.789993,254.789993,11516845
2017-09-10,254.789993,259.880005,237.289993,251.619995,251.619995,18271453
2017-09-11,251.619995,285.850006,243.070007,250.259995,250.259995,14619599
2017-09-12,250.259995,267.390015,241.380005,245.479996,245.479996,30489480
2017-09-13,245.479996,245.779999,210.279999,231.860001,231.860001,47248351
2017-09-14,231.860001,281.140015,188.020004,188.039993,188.039993,58006007
2017-09-15,188.039993,226.750000,167.380005,218.690002,218.690002,72536435
2017-09-16,218.690002,228.770004,206.460007,214.399994,214.399994,36669544
2017-09-17,214.399994,224.020004,202.289993,217.149994,217.149994,17678867
2017-09-18,217.149994,252.610001,217.149994,251.119995,251.119995,42899424
2017-09-19,251.119995,252.160004,233.300003,236.380005,236.380005,21094258
2017-09-20,236.380005,245.100006,232.080002,238.300003,238.300003,15691303
2017-09-21,238.300003,241.990005,209.110001,216.580002,216.580002,28301990
2017-09-22,216.580002,227.740005,211.559998,222.279999,222.279999,22300140
2017-09-23,222.279999,239.910004,219.059998,239.789993,239.789993,19907854
2017-09-24,239.789993,245.679993,233.100006,237.539993,237.539993,14975693
2017-09-25,237.539993,250.850006,237.410004,248.690002,248.690002,23382234
2017-09-26,248.690002,249.330002,241.639999,243.149994,243.149994,18488231
2017-09-27,243.149994,266.089996,242.759995,262.220001,262.220001,27023520
2017-09-28,262.220001,263.200012,251.789993,256.640015,256.640015,17725580
2017-09-29,256.640015,257.350006,235.490005,246.179993,246.179993,20239539
2017-09-30,246.179993,258.190002,245.229996,254.880005,254.880005,7489155
2017-10-01,254.880005,255.919998,248.779999,255.460007,255.460007,6512488
2017-10-02,255.460007,257.100006,250.380005,251.820007,251.820007,7355765
