Date,Open,High,Low,Close,Adj Close,Volume
2014-02-03,651.059998,669.830017,649.690002,651.090027,651.090027,612533
2014-02-04,651.090027,655.150024,641.289978,650.880005,650.880005,753891
2014-02-05,650.880005,663.549988,642.780029,643.130005,643.130005,725123
2014-02-06,643.130005,645.619995,584.570007,603.429993,603.429993,1826876
2014-02-07,603.429993,604.909973,492.119995,522.840027,522.840027,4122400
2014-02-08,522.840027,537.799988,474.450012,493.630005,493.630005,1807931
2014-02-09,493.630005,523.359985,471.190002,500.059998,500.059998,1405832
2014-02-10,500.059998,524.929993,379.079987,452.820007,452.820007,3890835
2014-02-11,452.820007,481.480011,438.429993,455.320007,455.320007,1463018
2014-02-12,455.320007,444.019989,400.820007,415.269989,415.269989,1756052
2014-02-13,415.269989,429.220001,363.209991,374.420013,374.420013,1674575
2014-02-14,374.420013,400.820007,264.440002,352.470001,352.470001,3695166
2014-02-15,352.470001,337.279999,249.000000,285.679993,285.679993,1895892
2014-02-16,285.679993,397.230011,180.880005,240.539993,240.539993,3283807
2014-02-17,240.539993,324.489990,230.919998,238.839996,238.839996,2131146
2014-02-18,238.839996,284.140015,206.279999,232.029999,232.029999,1936033
2014-02-19,232.029999,244.190002,210.690002,213.750000,213.750000,1388656
2014-02-20,213.750000,227.539993,112.940002,115.190002,115.190002,2791671
2014-02-21,115.190002,146.660004,96.860001,113.000000,113.000000,1814376
2014-02-22,113.000000,235.220001,104.629997,210.869995,210.869995,2049012
2014-02-23,210.869995,297.809998,217.690002,272.640015,272.640015,1903980
2014-02-24,272.640015,252.070007,129.000000,153.639999,153.639999,1977265
2014-02-25,153.639999,226.639999,163.949997,198.750000,198.750000,1477432
2014-02-26,198.750000,442.100006,372.309998,430.630005,430.630005,987986
2014-02-27,430.630005,438.250000,424.220001,432.309998,432.309998,451070
2014-02-28,432.309998,433.089996,403.369995,416.859985,416.859985,704000
2014-03-01,416.859985,421.459991,406.929993,420.170013,420.170013,193936
2014-03-02,420.170013,422.350006,412.519989,412.890015,412.890015,147171
2014-03-03,412.890015,505.619995,412.660004,474.170013,474.170013,1499482
2014-03-04,474.170013,505.200012,477.959991,490.980011,490.980011,1042536
2014-03-05,490.980011,492.589996,471.769989,489.399994,489.399994,552902
2014-03-06,489.399994,490.260010,475.350006,481.130005,481.130005,412149
2014-03-07,481.130005,484.760010,451.279999,463.739990,463.739990,726716
2014-03-08,463.739990,464.859985,444.700012,455.700012,455.700012,305058
2014-03-09,455.700012,471.429993,448.959991,465.869995,465.869995,342358
2014-03-10,465.869995,467.369995,451.000000,456.489990,456.489990,358525
2014-03-11,456.489990,462.260010,451.179993,459.890015,459.890015,289067
2014-03-12,459.890015,470.000000,456.029999,459.040009,459.040009,366626
2014-03-13,459.040009,468.179993,458.190002,464.640015,464.640015,268502
2014-03-14,464.640015,467.119995,455.850006,458.519989,458.519989,300266
2014-03-15,458.519989,465.200012,453.619995,460.140015,460.140015,178000
2014-03-16,460.140015,461.440002,456.980011,459.130005,459.130005,87911
2014-03-17,459.130005,461.109985,447.720001,449.519989,449.519989,296359
2014-03-18,449.519989,455.540009,435.109985,445.540009,445.540009,486069
2014-03-19,445.540009,451.079987,436.609985,442.940002,442.940002,326392
2014-03-20,442.940002,443.380005,420.000000,426.410004,426.410004,396708
2014-03-21,426.410004,440.149994,412.079987,416.320007,416.320007,532652
2014-03-22,416.320007,419.510010,400.450012,414.390015,414.390015,338410
2014-03-23,414.390015,417.880005,408.209991,411.779999,411.779999,131248
2014-03-24,411.779999,430.649994,403.899994,422.579987,422.579987,422234
2014-03-25,422.579987,429.660004,415.309998,422.809998,422.809998,329643
2014-03-26,422.809998,428.369995,415.480011,425.070007,425.070007,416574
2014-03-27,425.070007,426.109985,361.179993,368.739990,368.739990,981420
2014-03-28,368.739990,394.519989,360.250000,373.040009,373.040009,604402
2014-03-29,373.040009,380.619995,363.100006,364.350006,364.350006,204164
2014-03-30,364.350006,366.799988,323.019989,339.859985,339.859985,554324
2014-03-31,339.859985,356.190002,323.339996,335.109985,335.109985,355252
2014-04-01,335.109985,439.059998,331.440002,357.649994,357.649994,635185
2014-04-02,357.649994,369.980011,319.329987,321.959991,321.959991,709546
2014-04-03,321.959991,339.170013,306.690002,326.559998,326.559998,492251
2014-04-04,326.559998,338.339996,317.720001,331.410004,331.410004,306933
2014-04-05,331.410004,337.040009,325.859985,336.700012,336.700012,138850
2014-04-06,336.700012,345.059998,331.279999,336.820007,336.820007,133251
2014-04-07,336.820007,338.269989,325.170013,331.750000,331.750000,266653
2014-04-08,331.750000,338.179993,330.100006,332.239990,332.239990,255017
2014-04-09,332.239990,335.809998,325.190002,325.739990,325.739990,315042
2014-04-10,325.739990,325.690002,270.959991,275.980011,275.980011,868824
2014-04-11,275.980011,314.839996,252.570007,306.209991,306.209991,902747
2014-04-12,306.209991,319.970001,305.829987,310.000000,310.000000,200340
2014-04-13,310.000000,311.140015,288.640015,302.829987,302.829987,248231
2014-04-14,302.829987,338.760010,296.010010,335.329987,335.329987,846416
2014-04-15,335.329987,379.579987,310.989990,376.869995,376.869995,1069838
2014-04-16,376.869995,398.890015,351.160004,377.079987,377.079987,1085060
2014-04-17,377.079987,381.339996,350.109985,364.309998,364.309998,628392
2014-04-18,364.309998,366.160004,344.589996,352.059998,352.059998,290727
2014-04-19,352.059998,365.420013,346.000000,363.170013,363.170013,293589
2014-04-20,363.170013,370.269989,353.230011,363.760010,363.760010,122127
2014-04-21,363.760010,369.250000,357.119995,360.130005,360.130005,148926
2014-04-22,360.130005,363.329987,351.559998,353.779999,353.779999,148989
2014-04-23,353.779999,359.510010,351.630005,355.880005,355.880005,237842
2014-04-24,355.880005,360.079987,350.570007,359.329987,359.329987,278922
2014-04-25,359.329987,361.079987,315.929993,337.720001,337.720001,656957
2014-04-26,337.720001,339.519989,327.440002,331.959991,331.959991,263813
2014-04-27,331.959991,334.559998,317.440002,319.100006,319.100006,204019
2014-04-28,319.100006,327.769989,307.200012,319.600006,319.600006,389502
2014-04-29,319.600006,327.380005,312.220001,322.339996,322.339996,441377
2014-04-30,322.339996,327.720001,316.640015,324.540009,324.540009,301123
2014-05-01,324.540009,334.779999,321.450012,332.380005,332.380005,242682
2014-05-02,332.380005,332.660004,321.540009,326.359985,326.359985,246640
2014-05-03,326.359985,326.910004,310.929993,316.089996,316.089996,200412
2014-05-04,316.089996,318.549988,311.230011,315.179993,315.179993,60136
2014-05-05,315.179993,319.700012,308.869995,311.730011,311.730011,242144
2014-05-06,311.730011,315.059998,305.000000,310.390015,310.390015,281328
2014-05-07,310.390015,324.790009,309.000000,318.250000,318.250000,385668
2014-05-08,318.250000,323.410004,314.769989,319.200012,319.200012,249817
2014-05-09,319.200012,331.970001,317.170013,327.290009,327.290009,361863
2014-05-10,327.290009,330.890015,325.880005,328.950012,328.950012,108750
2014-05-11,328.950012,330.529999,314.429993,319.059998,319.059998,220042
2014-05-12,319.059998,323.190002,315.130005,320.339996,320.339996,201418
2014-05-13,320.339996,321.739990,315.640015,320.000000,320.000000,219806
2014-05-14,320.000000,326.489990,318.910004,324.690002,324.690002,263077
2014-05-15,324.690002,330.209991,322.329987,327.549988,327.549988,220903
2014-05-16,327.549988,329.609985,325.380005,327.820007,327.820007,144554
2014-05-17,327.820007,329.519989,325.730011,329.190002,329.190002,57244
2014-05-18,329.190002,328.480011,323.220001,325.290009,325.290009,63210
2014-05-19,325.290009,328.470001,323.059998,325.779999,325.779999,142987
2014-05-20,325.779999,363.290009,324.929993,354.089996,354.089996,695702
2014-05-21,354.089996,363.149994,351.760010,358.950012,358.950012,291741
2014-05-22,358.950012,387.200012,355.910004,381.029999,381.029999,782673
2014-05-23,381.029999,402.570007,375.429993,382.720001,382.720001,774760
2014-05-24,382.720001,389.109985,379.619995,385.700012,385.700012,194443
2014-05-25,385.700012,427.750000,385.220001,418.970001,418.970001,846612
2014-05-26,418.970001,430.820007,413.579987,426.029999,426.029999,508710
2014-05-27,426.029999,434.709991,400.519989,421.190002,421.190002,1009935
2014-05-28,421.190002,425.899994,415.239990,422.290009,422.290009,462170
2014-05-29,422.290009,425.839996,413.029999,417.760010,417.760010,347398
2014-05-30,417.760010,455.910004,416.470001,451.359985,451.359985,793941
2014-05-31,451.359985,456.820007,444.140015,456.739990,456.739990,241732
2014-06-01,456.739990,491.029999,445.410004,464.269989,464.269989,871505
2014-06-02,464.269989,488.260010,451.100006,481.230011,481.230011,777952
2014-06-03,481.230011,494.640015,476.119995,491.989990,491.989990,755098
2014-06-04,491.989990,493.329987,460.579987,476.130005,476.130005,799897
2014-06-05,476.130005,490.619995,470.250000,487.329987,487.329987,600840
2014-06-06,487.329987,487.559998,475.179993,480.690002,480.690002,439537
2014-06-07,480.690002,481.970001,470.899994,480.760010,480.760010,266660
2014-06-08,480.760010,483.510010,479.390015,480.630005,480.630005,99787
2014-06-09,480.630005,482.119995,471.359985,475.190002,475.190002,332358
2014-06-10,475.190002,482.160004,473.029999,477.899994,477.899994,404237
2014-06-11,477.899994,480.690002,459.149994,463.140015,463.140015,678968
2014-06-12,463.140015,467.709991,405.040009,420.970001,420.970001,1409010
2014-06-13,420.970001,454.220001,419.329987,436.010010,436.010010,1190948
2014-06-14,436.010010,439.230011,398.269989,419.619995,419.619995,877015
2014-06-15,419.619995,437.320007,407.209991,432.510010,432.510010,627507
2014-06-16,432.510010,452.029999,429.570007,439.420013,439.420013,807699
2014-06-17,439.420013,449.799988,430.519989,446.320007,446.320007,614303
2014-06-18,446.320007,455.549988,444.690002,446.480011,446.480011,445511
2014-06-19,446.480011,447.820007,436.290009,438.549988,438.549988,319304
2014-06-20,438.549988,440.809998,422.190002,437.190002,437.190002,469678
2014-06-21,437.190002,438.299988,429.679993,438.040009,438.040009,175606
2014-06-22,438.040009,452.190002,427.070007,448.140015,448.140015,302503
2014-06-23,448.140015,442.290009,429.380005,431.940002,431.940002,367683
2014-06-24,431.940002,433.660004,416.529999,426.559998,426.559998,347183
2014-06-25,426.559998,426.450012,409.339996,412.459991,412.459991,594041
2014-06-26,412.459991,426.230011,410.470001,425.660004,425.660004,292117
2014-06-27,425.660004,438.660004,422.619995,437.220001,437.220001,625714
2014-06-28,437.220001,441.980011,432.600006,437.100006,437.100006,242632
2014-06-29,437.100006,438.959991,432.040009,438.910004,438.910004,116915
2014-06-30,438.910004,476.450012,435.200012,463.959991,463.959991,1215660
2014-07-01,463.959991,480.000000,462.929993,467.410004,467.410004,829888
2014-07-02,467.410004,478.089996,463.450012,472.510010,472.510010,467427
2014-07-03,472.510010,473.200012,463.250000,467.910004,467.910004,285518
2014-07-04,467.910004,471.260010,457.260010,463.170013,463.170013,488487
2014-07-05,463.170013,465.040009,460.269989,461.950012,461.950012,146514
2014-07-06,461.950012,468.760010,460.859985,465.399994,465.399994,169015
2014-07-07,465.399994,466.690002,451.109985,457.890015,457.890015,541851
2014-07-08,457.890015,467.679993,436.130005,457.559998,457.559998,280673
2014-07-09,457.559998,460.440002,455.160004,457.459991,457.459991,234408
2014-07-10,457.459991,458.739990,445.350006,451.970001,451.970001,412596
2014-07-11,451.970001,465.329987,451.149994,463.239990,463.239990,387338
2014-07-12,463.239990,468.950012,462.869995,467.029999,467.029999,150240
2014-07-13,467.029999,468.480011,460.790009,461.700012,461.700012,179158
2014-07-14,461.700012,463.850006,454.040009,454.320007,454.320007,280830
2014-07-15,454.320007,460.000000,454.149994,458.130005,458.130005,254488
2014-07-16,458.130005,459.510010,454.000000,456.429993,456.429993,270057
2014-07-17,456.429993,464.709991,451.679993,460.000000,460.000000,446372
2014-07-18,460.000000,464.320007,457.130005,462.859985,462.859985,294949
2014-07-19,462.859985,464.540009,459.880005,462.079987,462.079987,151784
2014-07-20,462.079987,462.410004,457.459991,458.549988,458.549988,140282
2014-07-21,458.549988,460.029999,455.690002,456.380005,456.380005,216525
2014-07-22,456.380005,462.000000,456.079987,460.570007,460.570007,204689
2014-07-23,460.570007,462.720001,458.880005,459.440002,459.440002,215591
2014-07-24,459.440002,460.510010,440.299988,448.239990,448.239990,709100
2014-07-25,448.239990,453.709991,442.890015,449.510010,449.510010,285964
2014-07-26,449.510010,452.170013,444.260010,445.809998,445.809998,194939
2014-07-27,445.809998,449.029999,442.440002,443.779999,443.779999,104826
2014-07-28,443.779999,446.450012,426.200012,439.119995,439.119995,527486
2014-07-29,439.119995,442.720001,434.739990,436.820007,436.820007,313500
2014-07-30,436.820007,437.399994,420.209991,421.200012,421.200012,510189
2014-07-31,421.200012,440.239990,418.420013,436.269989,436.269989,552778
2014-08-01,436.269989,453.649994,434.130005,445.470001,445.470001,603652
2014-08-02,445.470001,447.190002,437.859985,440.630005,440.630005,193947
2014-08-03,440.630005,440.760010,433.070007,436.269989,436.269989,233656
2014-08-04,436.269989,443.750000,434.339996,437.920013,437.920013,333056
2014-08-05,437.920013,440.510010,432.970001,435.380005,435.380005,359187
2014-08-06,435.380005,439.100006,433.079987,434.239990,434.239990,334591
2014-08-07,434.239990,443.320007,434.070007,439.059998,439.059998,287020
2014-08-08,439.059998,445.959991,436.920013,440.929993,440.929993,346969
2014-08-09,440.929993,442.019989,437.359985,438.739990,438.739990,117201
2014-08-10,438.739990,443.200012,437.309998,438.429993,438.429993,164970
2014-08-11,438.429993,441.820007,426.579987,430.670013,430.670013,365618
2014-08-12,430.670013,434.369995,425.000000,428.290009,428.290009,366882
2014-08-13,428.290009,430.209991,395.320007,411.109985,411.109985,909776
2014-08-14,411.109985,411.859985,371.730011,382.630005,382.630005,876703
2014-08-15,382.630005,393.100006,373.809998,376.899994,376.899994,488936
2014-08-16,376.899994,399.239990,370.000000,396.279999,396.279999,477829
2014-08-17,396.279999,399.029999,372.040009,376.429993,376.429993,351826
2014-08-18,376.429993,383.890015,337.730011,351.649994,351.649994,1053951
2014-08-19,351.649994,379.480011,342.489990,370.000000,370.000000,774006
2014-08-20,370.000000,400.929993,356.799988,393.179993,393.179993,877782
2014-08-21,393.179993,407.500000,389.149994,395.869995,395.869995,657592
2014-08-22,395.869995,398.760010,381.230011,392.570007,392.570007,620483
2014-08-23,392.570007,393.329987,376.299988,379.739990,379.739990,287884
2014-08-24,379.739990,391.279999,378.790009,388.000000,388.000000,226848
2014-08-25,388.000000,390.600006,380.100006,382.029999,382.029999,292216
2014-08-26,382.029999,391.820007,380.309998,388.190002,388.190002,390329
2014-08-27,388.190002,396.130005,385.239990,387.640015,387.640015,492432
2014-08-28,387.640015,391.149994,380.329987,382.910004,382.910004,432965
2014-08-29,382.910004,389.959991,377.350006,386.600006,386.600006,317398
2014-08-30,386.600006,387.470001,381.779999,384.200012,384.200012,183350
2014-08-31,384.200012,385.670013,361.279999,368.429993,368.429993,437999
2014-09-01,368.429993,375.250000,361.309998,364.220001,364.220001,374767
2014-09-02,364.220001,369.970001,360.160004,361.350006,361.350006,332594
2014-09-03,361.350006,368.190002,355.739990,361.600006,361.600006,349000
2014-09-04,361.600006,380.079987,360.170013,379.720001,379.720001,457074
2014-09-05,379.720001,380.570007,369.299988,369.910004,369.910004,315082
2014-09-06,369.910004,376.160004,369.529999,371.309998,371.309998,129944
2014-09-07,371.309998,373.290009,368.739990,371.309998,371.309998,149897
2014-09-08,371.309998,371.390015,356.899994,365.209991,365.209991,559341
2014-09-09,365.209991,368.239990,360.130005,366.010010,366.010010,419183
2014-09-10,366.010010,377.989990,363.350006,368.350006,368.350006,533768
2014-09-11,368.350006,372.260010,364.640015,369.290009,369.290009,283011
2014-09-12,369.290009,369.450012,362.529999,367.489990,367.489990,230262
2014-09-13,367.489990,369.230011,363.100006,365.850006,365.850006,167439
2014-09-14,365.850006,370.019989,363.559998,364.670013,364.670013,184888
2014-09-15,364.670013,369.720001,361.109985,363.429993,363.429993,376934
2014-09-16,363.429993,368.049988,357.579987,359.559998,359.559998,364121
2014-09-17,359.559998,361.350006,346.480011,353.980011,353.980011,476343
2014-09-18,353.980011,353.420013,319.200012,331.250000,331.250000,973288
2014-09-19,331.250000,333.170013,295.309998,308.980011,308.980011,1031639
2014-09-20,308.980011,336.600006,303.609985,320.709991,320.709991,664057
2014-09-21,320.709991,322.269989,306.190002,311.720001,311.720001,398844
2014-09-22,311.720001,318.619995,308.769989,312.119995,312.119995,396467
2014-09-23,312.119995,352.380005,306.540009,340.769989,340.769989,1039812
2014-09-24,340.769989,345.220001,325.119995,328.269989,328.269989,644119
2014-09-25,328.269989,332.230011,314.720001,319.649994,319.649994,528520
2014-09-26,319.649994,322.269989,310.339996,318.649994,318.649994,445454
2014-09-27,318.649994,320.510010,312.790009,314.829987,314.829987,172883
2014-09-28,314.829987,316.829987,291.260010,296.869995,296.869995,424043
2014-09-29,296.869995,303.739990,290.019989,291.700012,291.700012,582139
2014-09-30,291.700012,313.119995,290.690002,307.350006,307.350006,538020
2014-10-01,307.350006,312.059998,298.119995,303.390015,303.390015,453015
2014-10-02,303.390015,306.839996,293.559998,294.369995,294.369995,388214
2014-10-03,294.369995,298.299988,280.619995,284.220001,284.220001,472223
2014-10-04,284.220001,290.089996,256.850006,263.450012,263.450012,663598
2014-10-05,263.450012,274.769989,226.059998,258.559998,258.559998,1567372
2014-10-06,258.559998,283.269989,238.429993,261.619995,261.619995,1366800
2014-10-07,261.619995,273.279999,257.070007,263.130005,263.130005,560183
2014-10-08,263.130005,283.489990,259.350006,280.450012,280.450012,817284
2014-10-09,280.450012,310.799988,277.540009,283.470001,283.470001,1483541
2014-10-10,283.470001,300.269989,279.359985,285.519989,285.519989,657141
2014-10-11,285.519989,292.059998,279.100006,288.559998,288.559998,317376
2014-10-12,288.559998,301.010010,283.049988,298.470001,298.470001,354864
2014-10-13,298.470001,306.760010,291.279999,306.109985,306.109985,733091
2014-10-14,306.109985,325.660004,302.260010,316.850006,316.850006,797065
2014-10-15,316.850006,319.489990,301.940002,310.880005,310.880005,672672
2014-10-16,310.880005,311.299988,288.880005,300.260010,300.260010,756194
2014-10-17,300.260010,301.549988,292.359985,299.529999,299.529999,354534
2014-10-18,299.529999,310.000000,296.149994,306.619995,306.619995,285626
2014-10-19,306.619995,309.149994,301.160004,304.329987,304.329987,205901
2014-10-20,304.329987,306.420013,297.790009,299.200012,299.200012,338580
2014-10-21,299.200012,308.760010,297.160004,302.459991,302.459991,440759
2014-10-22,302.459991,305.140015,298.670013,301.089996,301.089996,325000
2014-10-23,301.089996,302.649994,281.019989,283.529999,283.529999,712461
2014-10-24,283.529999,289.679993,279.070007,282.959991,282.959991,357658
2014-10-25,282.959991,286.350006,265.149994,276.640015,276.640015,463772
2014-10-26,276.640015,286.850006,273.440002,281.630005,281.630005,209450
2014-10-27,281.630005,285.160004,279.869995,280.739990,280.739990,327029
2014-10-28,280.739990,285.510010,278.679993,281.890015,281.890015,323696
2014-10-29,281.890015,282.000000,266.149994,268.029999,268.029999,531382
2014-10-30,268.029999,277.929993,265.570007,274.100006,274.100006,606598
2014-10-31,274.100006,276.459991,268.010010,270.010010,270.010010,322040
2014-11-01,270.010010,271.399994,256.470001,260.079987,260.079987,408970
2014-11-02,260.079987,264.929993,255.410004,259.839996,259.839996,266431
2014-11-03,259.839996,266.290009,258.160004,260.640015,260.640015,403758
2014-11-04,260.640015,265.320007,255.389999,261.410004,261.410004,580689
2014-11-05,261.410004,275.220001,260.570007,269.980011,269.980011,546319
2014-11-06,269.980011,282.809998,269.059998,278.410004,278.410004,653044
2014-11-07,278.410004,281.149994,272.279999,274.299988,274.299988,420642
2014-11-08,274.299988,276.609985,270.089996,275.000000,275.000000,276102
2014-11-09,275.000000,287.000000,273.049988,286.670013,286.670013,376752
2014-11-10,286.670013,299.000000,282.040009,290.720001,290.720001,702510
2014-11-11,290.720001,296.119995,287.940002,293.859985,293.859985,446065
2014-11-12,293.859985,335.649994,292.839996,326.179993,326.179993,1424193
2014-11-13,326.179993,354.420013,303.220001,331.739990,331.739990,2060918
2014-11-14,331.739990,332.040009,303.880005,318.329987,318.329987,977820
2014-11-15,318.329987,324.329987,296.149994,306.190002,306.190002,520266
2014-11-16,306.190002,315.790009,301.000000,309.989990,309.989990,409480
2014-11-17,309.989990,325.549988,304.230011,311.339996,311.339996,1059551
2014-11-18,311.339996,316.010010,299.149994,302.929993,302.929993,688640
2014-11-19,302.929993,310.779999,299.920013,303.890015,303.890015,528522
2014-11-20,303.890015,305.000000,284.470001,285.820007,285.820007,696616
2014-11-21,285.820007,290.519989,277.130005,284.049988,284.049988,591432
2014-11-22,284.049988,294.500000,283.059998,287.059998,287.059998,440947
2014-11-23,287.059998,300.640015,284.820007,296.200012,296.200012,437622
2014-11-24,296.200012,310.880005,294.089996,304.579987,304.579987,997115
2014-11-25,304.579987,313.179993,300.100006,301.420013,301.420013,955127
2014-11-26,301.420013,303.140015,292.670013,294.480011,294.480011,890942
2014-11-27,294.480011,300.049988,293.640015,296.010010,296.010010,457106
2014-11-28,296.010010,306.480011,290.089996,302.660004,302.660004,1070618
2014-11-29,302.660004,310.380005,299.290009,303.459991,303.459991,521289
2014-11-30,303.459991,305.209991,299.480011,301.010010,301.010010,293434
2014-12-01,301.010010,306.040009,300.109985,303.480011,303.480011,578771
2014-12-02,303.480011,307.859985,299.549988,304.559998,304.559998,699944
2014-12-03,304.559998,307.279999,301.019989,304.179993,304.179993,472833
2014-12-04,304.179993,307.160004,298.739990,298.839996,298.839996,626018
2014-12-05,298.839996,305.059998,296.109985,304.779999,304.779999,522324
2014-12-06,304.779999,305.000000,301.119995,302.929993,302.929993,220282
2014-12-07,302.929993,304.779999,301.750000,303.869995,303.869995,188349
2014-12-08,303.869995,304.260010,295.089996,296.660004,296.660004,549309
2014-12-09,296.660004,297.239990,278.619995,285.880005,285.880005,1035346
2014-12-10,285.880005,286.359985,281.690002,282.450012,282.450012,504259
2014-12-11,282.450012,291.750000,275.450012,283.640015,283.640015,808701
2014-12-12,283.640015,288.489990,282.109985,286.239990,286.239990,365998
2014-12-13,286.239990,286.690002,280.000000,282.450012,282.450012,312234
2014-12-14,282.450012,287.940002,278.290009,284.190002,284.190002,295373
2014-12-15,284.190002,287.559998,280.269989,280.630005,280.630005,466799
2014-12-16,280.630005,282.239990,265.010010,267.190002,267.190002,823290
2014-12-17,267.190002,268.489990,256.559998,261.869995,261.869995,819848
2014-12-18,261.869995,445.739990,245.080002,255.210007,255.210007,755556
2014-12-19,255.210007,263.369995,252.309998,260.940002,260.940002,655839
2014-12-20,260.940002,271.690002,258.670013,268.970001,268.970001,608232
2014-12-21,268.970001,269.429993,262.000000,262.839996,262.839996,260739
2014-12-22,262.839996,272.589996,261.049988,271.149994,271.149994,600672
2014-12-23,271.149994,276.339996,269.450012,274.809998,274.809998,529369
2014-12-24,274.809998,276.149994,261.859985,264.679993,264.679993,404136
2014-12-25,264.679993,266.640015,260.950012,261.750000,261.750000,215669
2014-12-26,261.750000,272.160004,260.720001,270.559998,270.559998,248498
2014-12-27,270.559998,271.170013,258.089996,261.339996,261.339996,270746
2014-12-28,261.339996,268.010010,256.839996,262.250000,262.250000,163414
2014-12-29,262.250000,264.190002,257.850006,258.820007,258.820007,395259
2014-12-30,258.820007,262.540009,256.559998,257.040009,257.040009,419651
2014-12-31,257.040009,265.000000,256.760010,264.929993,264.929993,218415
2015-01-01,264.929993,266.480011,260.230011,262.660004,262.660004,122690
2015-01-02,262.660004,266.119995,260.910004,264.510010,264.510010,310065
2015-01-03,264.510010,264.920013,241.100006,241.289993,241.289993,602581
2015-01-04,241.289993,245.080002,220.619995,223.059998,223.059998,912279
2015-01-05,223.059998,235.710007,222.589996,229.580002,229.580002,924142
2015-01-06,229.580002,244.929993,228.330002,241.679993,241.679993,904951
2015-01-07,241.679993,255.610001,237.169998,250.050003,250.050003,924899
2015-01-08,250.050003,250.460007,240.380005,241.720001,241.720001,699725
2015-01-09,241.720001,249.059998,239.020004,246.199997,246.199997,740344
2015-01-10,246.199997,247.490005,232.020004,234.059998,234.059998,528453
2015-01-11,234.059998,237.559998,222.940002,228.020004,228.020004,429849
2015-01-12,228.020004,232.380005,225.000000,227.089996,227.089996,577783
2015-01-13,227.089996,227.369995,188.639999,192.309998,192.309998,1937838
2015-01-14,192.309998,194.949997,146.199997,149.910004,149.910004,2187121
2015-01-15,149.910004,198.529999,148.649994,183.809998,183.809998,2186932
2015-01-16,183.809998,193.119995,175.029999,179.940002,179.940002,1163861
2015-01-17,179.940002,184.929993,171.979996,174.429993,174.429993,527265
2015-01-18,174.429993,191.550003,170.160004,182.050003,182.050003,840490
2015-01-19,182.050003,189.029999,180.110001,188.119995,188.119995,638862
2015-01-20,188.119995,188.160004,179.039993,183.910004,183.910004,899521
2015-01-21,183.910004,199.020004,183.250000,196.880005,196.880005,1005690
2015-01-22,196.880005,207.820007,194.660004,204.589996,204.589996,1283450
2015-01-23,204.589996,209.679993,198.160004,207.789993,207.789993,877030
2015-01-24,207.789993,223.050003,204.630005,220.419998,220.419998,767398
2015-01-25,220.419998,230.389999,217.259995,227.589996,227.589996,832744
2015-01-26,227.589996,274.600006,223.759995,239.970001,239.970001,2673019
2015-01-27,239.970001,245.729996,222.199997,232.929993,232.929993,1364462
2015-01-28,232.929993,237.539993,205.389999,212.529999,212.529999,1200777
2015-01-29,212.529999,214.020004,196.110001,206.190002,206.190002,1251917
2015-01-30,206.190002,215.210007,202.000000,206.029999,206.029999,659327
2015-01-31,206.029999,208.919998,193.080002,194.220001,194.220001,558107
2015-02-01,194.220001,209.970001,188.039993,200.839996,200.839996,890799
2015-02-02,200.839996,213.000000,198.029999,209.899994,209.899994,1013408
2015-02-03,209.899994,217.429993,198.009995,200.750000,200.750000,1458411
2015-02-04,200.750000,203.529999,194.089996,201.250000,201.250000,846484
2015-02-05,201.250000,203.470001,189.199997,191.220001,191.220001,674235
2015-02-06,191.220001,199.589996,189.289993,197.300003,197.300003,753957
2015-02-07,197.300003,204.940002,195.000000,200.399994,200.399994,434215
2015-02-08,200.399994,203.000000,195.000000,197.039993,197.039993,359980
2015-02-09,197.039993,198.429993,191.320007,194.910004,194.910004,720474
2015-02-10,194.910004,197.089996,190.149994,195.500000,195.500000,613334
2015-02-11,195.500000,198.380005,193.160004,195.179993,195.179993,612147
2015-02-12,195.179993,196.990005,193.339996,196.039993,196.039993,450558
2015-02-13,196.039993,208.720001,194.479996,203.580002,203.580002,1092165
2015-02-14,203.580002,223.009995,201.369995,222.029999,222.029999,883545
2015-02-15,222.029999,228.270004,199.970001,204.960007,204.960007,1033451
2015-02-16,204.960007,211.380005,200.070007,208.169998,208.169998,713036
2015-02-17,208.169998,215.830002,205.020004,213.720001,213.720001,831585
2015-02-18,213.720001,214.919998,204.119995,206.449997,206.449997,776627
2015-02-19,206.449997,214.000000,206.050003,212.919998,212.919998,601832
2015-02-20,212.919998,218.899994,210.460007,214.860001,214.860001,750215
2015-02-21,214.860001,215.789993,212.740005,214.210007,214.210007,254088
2015-02-22,214.210007,215.839996,205.809998,207.610001,207.610001,460938
2015-02-23,207.610001,212.759995,206.139999,211.160004,211.160004,520090
2015-02-24,211.160004,213.800003,208.300003,209.320007,209.320007,633692
2015-02-25,209.320007,211.919998,207.039993,209.910004,209.910004,521951
2015-02-26,209.910004,211.750000,205.979996,210.059998,210.059998,500179
2015-02-27,210.059998,224.539993,209.179993,221.500000,221.500000,1043451
2015-02-28,221.500000,222.690002,214.279999,220.779999,220.779999,350513
2015-03-01,220.779999,225.149994,214.860001,224.589996,224.589996,462063
2015-03-02,224.589996,246.419998,221.619995,242.720001,242.720001,1388755
2015-03-03,242.720001,252.110001,233.389999,247.940002,247.940002,1473385
2015-03-04,247.940002,259.750000,239.619995,245.419998,245.419998,1632747
2015-03-05,245.419998,254.289993,234.139999,248.399994,248.399994,1229353
2015-03-06,248.399994,253.809998,243.360001,248.740005,248.740005,816207
